Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
TotalGoalsConcededAway,0.05872783465327308,0.02060283384536074,0.3534085129631862,0.042883077800463514,0.04638507334027783,-0.06878688015506887,0.023702532936580468,0.004591212105354224,0.006273717330253585,-0.044233565520274035,0.04280067138729415,-0.04342213097127914,-0.057673725912261435,0.053757182685376576,-0.029822733113288702,-0.12739742542753635,-0.050604012929567954,0.03176727676365968,-0.11238211514499072,0.21764536652491973,0.051631210689562126,-0.06071354515428594,0.16188029274067484,0.06378045517130732,0.010912221638590014,-0.12554952236084135,-0.031343397618433466,0.026939609905478012,-0.03435993332642679,-0.061097294153512206,-0.04385410140776078,-0.006585432951720641,-0.09622372783517895,0.24176059464634966,0.46839261630800955,-0.1639801753035685,0.3275195747020762,-0.18205042046248462,-0.35541994841364005,0.013456173963825525,-0.1641261911622344,0.30680776570889623,-0.07607104871201799,0.004783037102387467,0.0206862075789055,0.0007757833539821915,9.621863896274975e-15,7.98890172724327e-15,-5.7211672671341026e-15,8.198897625077825e-15,8.866900624448288e-15
WinStreakHome,0.08418170414409903,0.12899045854109464,-0.00389191232837134,0.05115647092234462,0.22394384941245352,0.3048082067886363,-0.2237133558843471,-0.15193091416304655,-0.09209961396212331,-0.06660206827798469,0.2771946517224408,0.05173574836706803,0.3002926790011253,0.24221709835302102,-0.3186860679515238,-0.24204471160924462,0.2996400473403,-0.2600223650169746,0.060367890455771574,-0.029846059819359106,-0.16744822485392022,0.2795836546043788,0.07621965146368093,0.26681856106978735,-0.08956793372698318,0.004857474960652509,-0.00270697981303312,0.0012053390749131715,0.025189199722878516,-0.007845779475605332,-0.008831098213526376,-0.026831506136649738,0.003894019472847013,-0.025684561890364426,-0.012417274817753433,-0.017558369753589712,0.009913996814676551,0.0033139021361470833,-0.006683989050174644,0.0018840644159050556,0.006388892193596497,0.00021483880262667903,0.0013216065370194867,-1.1733622720424397e-05,-0.0023876714241115858,0.00017066242718625574,-3.6862920633646224e-16,1.4960874493377057e-16,-1.4705292520307214e-15,4.8547816718948955e-18,3.1393020493720176e-16
WinStreakAway,-0.08542401743895661,0.13237409227903785,0.001997325580220708,-0.04537435674410841,-0.27553339690247514,0.2197730263854618,-0.11002075363981337,0.2597434660987728,0.04153723956244432,-0.29341835090219043,-0.0625147647680559,-0.17114637112962636,-0.1269745160635317,0.4794004397795768,-0.08120293636658983,0.11163409066198948,0.10033434600497443,0.3942462266212488,-0.12907974444845008,-0.19170288721505305,0.025891222494097154,-0.07229507528032304,0.009118283120964346,-0.0007870490391082529,-0.3932551152099662,0.02078411086763019,0.011289360244045437,-0.0058497565357643385,-0.01082741285390765,0.022471745560454295,0.01939767928434494,0.002886230690959634,-0.02946976104657715,0.025397534737549687,0.00209533146914835,-0.022662958078121503,0.0013945767055869797,-0.005642322584576442,0.0014636590144236085,-0.004363898971438184,0.006336293518171696,0.006194330425100167,-0.0002174287761612304,-0.00040490466919187036,4.221421735736078e-05,-0.00033727994265597363,-1.57808340971667e-15,-1.363894534816237e-15,-1.625968090299446e-15,-7.237907133367265e-16,-8.432010611932311e-16
LossStreakHome,-0.06184318430213731,-0.08256212663927577,0.0732399997487955,0.058413651944003844,-0.26250946014828785,-0.20304546209690924,0.3629409480993963,0.07577383452083532,0.12738772093845074,-0.040842759644010365,-0.3833590734866186,0.1986365937513202,0.46102341054881735,0.053802943395455056,-0.19230468972744588,-0.3647835319589235,0.036282790286814456,0.12630106930772186,0.11047565826755774,-0.23177659665104156,-0.1839865871845263,-0.04743652030010669,0.013496564505401333,0.10074237213050659,0.07893817785882681,-0.018936426902288517,0.06509828814584175,0.02047290012321979,0.012834240656963992,-0.015838009598913617,-0.0066064442391733594,-0.00226147087054281,-0.02052850412421838,-0.011564328903838324,0.02800796916199284,-0.0036841548772552028,0.013868382203507848,0.007124710607051074,-0.0088474755740932,-0.009126713284614842,0.002913042517450107,-0.006875255243844916,0.004437445388023072,-0.0019417112167975906,-0.00012717734084799934,7.522697917443003e-05,7.577010581117807e-16,6.193801537977336e-16,6.343349144427191e-16,-2.446893896263697e-16,-5.3511131496976966e-17
LossStreakAway,0.06289750538796259,-0.08312818623997098,0.05759570116043111,0.1293225572546548,0.24764110496597588,-0.11818707459504105,0.20843582426260215,-0.3501819648260424,-0.013945923130621454,0.3716092995494188,-0.3246934813035841,-0.09978276892426022,-0.16861119574905759,0.47734922109757655,-0.11194411334724483,0.19775602055845515,0.14615382203652288,-0.2216404565866131,-0.13864613514093013,-0.20672095748547084,0.04623319708859853,-0.09971310738709378,-0.049245612135607346,-0.09705152311816918,-0.06309809302635878,0.04028288791293478,0.019958799518503396,-0.013268695926054357,0.007316765328195383,-0.0017100038712800675,0.024852436033987596,0.013060580183551275,-0.042546559697431534,0.01290778682544444,0.02009814556593087,-0.009804090910933547,0.003436149122752526,0.004009117064641917,0.003114296007017519,0.011732353722076509,0.0044033142636957165,0.006889953710920662,-0.0038083410875738386,0.0002094065383542641,-0.0007707318052816,-0.0003159179390912458,-5.736256390792877e-16,-6.093800488242892e-16,-9.697397606100247e-16,2.97313857356671e-15,-1.839898792423417e-15
TotalWinsHome,0.09446150507900532,0.19793269197756053,0.22935316857529003,-0.04538779547191146,0.07170689843584872,-0.0027430324384904443,-0.0688545003341909,0.009153340074123908,-0.001202106016070081,0.01398229054990604,-0.03884631513190539,0.042450646229090165,0.16692600384495215,0.07651428544083512,-0.008858574181778356,-0.09439449589903,-0.14922225249288762,0.010655748223766337,-0.021570890129781174,0.009697656468733346,0.4825953304317076,-0.05463060573291429,-0.10745068473251629,0.07064298040437925,0.04358695718769203,0.03366697472678724,0.20464423260344705,-0.0008671612221819999,-0.06437215532741486,0.04363455532953674,-0.026327888992540904,0.002933030247144653,0.14793872601326646,0.09031833482696376,-0.11198602680584961,0.010342826859518855,-0.2499201627339265,-0.28237505377791444,0.08999895625025774,0.12702925276872484,0.25945933754350103,0.08127272433472182,-0.046217785307402906,-0.011418395743427796,0.4781921574750296,0.0065961697192901455,1.3652060952562564e-13,1.910463121561989e-13,3.430059515173397e-13,4.939443890057172e-14,-6.564075399108219e-14
TotalWinsAway,-0.09488557004853404,0.19770765005616797,0.23208664524218692,-0.057145035302511055,-0.05441066410107345,-0.013854448806104366,-0.07283821656653436,0.0227682717988985,-0.008043764366297366,0.10597270003263433,-0.06446152691411255,-0.06915107883462955,-0.052797411648396186,0.019533798069509816,-0.036981010298782035,-0.00855075866459276,0.008950775714554498,0.044415714988080716,0.28773852588085813,-0.08522001881568911,-0.002360217681421956,0.2995478448720958,-0.31099215416850223,-0.1765494887709704,0.10170440958841497,0.11105537661465077,-0.010222723154566446,0.008431331508765483,-0.04090991608676794,0.06655382190686635,0.06347552907480991,-0.03378935944309557,0.1926155154901962,0.06457715519523684,-0.09439373601320296,-0.011832660533049965,-0.23907835205857622,-0.10052780207775495,-0.24634663427793782,0.21650760416852627,-0.0956833756258907,0.23889471471421606,-0.07876943115014526,0.020464127998047765,-0.4680140012172629,-0.008404763637542088,-1.4629033104278678e-13,-1.9781354052473653e-13,-3.595875200471043e-13,-4.9302218153969714e-14,6.864394612983705e-14
TotalDrawsHome,-0.016469734202429663,0.05574247676811878,0.29354247384145477,-0.05937133731138346,0.05585060140118776,-0.10232105396865303,-0.11472932655499496,0.019739445291736664,-0.07974167533169624,-0.051659399613347076,-0.12552879261132505,-0.15289929971535635,-0.35610841784100516,-0.07044637627756727,0.10815442858974356,0.05456682883008927,-0.12419069950480369,-0.029219359015178106,0.17321684560272707,-0.25673291255024255,-0.480255459731507,0.02647596243389847,0.14668960189052022,0.44066953557815053,0.09002409142422597,0.03746289435572281,0.1684878359247056,-0.002187304074361053,-0.008384686792837673,-0.017519946970185496,-0.014615736166476809,-0.022802005943042367,0.012912955563009572,-0.05282605634365974,-0.06567902445599054,0.013823056810723672,-0.09069288569461524,0.017047404576018207,-0.014190484051883846,0.042515498237524575,-0.017099532471702296,-0.002327260474932476,-0.0024835929615988715,-0.0038429274766183367,0.26190038159690926,0.00428823104476114,8.6014946352232e-14,1.1190085093178617e-13,1.944124356763721e-13,3.3121122577305275e-14,-3.446655814144138e-14
TotalDrawsAway,0.019549796723359172,0.052333448781268686,0.29510104126350356,-0.07285925492782429,0.011198326846437729,-0.08564644913148207,-0.10404399749796696,-0.0030385820830225937,-0.05495481809142823,-0.08760936797637232,0.11728978645029775,0.20688874309714447,0.172743454109402,-0.29926184691939106,0.0889997089702693,0.09571137404589221,0.07626430074724135,-0.2686170375769721,-0.32674539355044013,-0.3379845981849431,-0.04481236438575528,-0.3585330141454774,-0.05266160942111886,-0.011170386624816436,-0.36347372401574085,0.11876188104664111,0.09699812555565604,-0.02552908199978665,0.01849718582392596,-0.010447284830851963,0.04445475725066374,0.0069040963946968535,0.01093971107209449,0.09523220536372527,0.023152829909169174,-0.05905926182009188,-0.08488810194263968,0.0047880458038644805,0.015592442666439386,0.037588860373053576,0.018935336991143525,-0.008777952927845077,-0.0005477228053011965,0.0033462473680236147,-0.26214062599035337,-0.004541458590470837,-8.47728407084358e-14,-1.107401189003256e-13,-1.9370773629577951e-13,-3.486134308145489e-14,3.664560388320206e-14
TotalLossesHome,-0.08573211890508163,-0.0333642808474452,0.31989461522110124,0.033512039025266775,-0.07754962624365543,-0.11507315906287846,0.022147292316767063,-0.02392742009942311,0.029411596982471137,-0.004492711672271267,0.11661863100142196,0.05030374721930481,0.05856550967219843,-0.004549446150027146,-0.06489962237167657,0.05944804336677365,0.23493880238610995,0.025758164128853626,-0.06925474869361792,0.16732859437774253,-0.19746689333091935,0.04004402592611717,0.02009623765233517,-0.35939237994036,-0.07573881336722768,-0.06998360355773672,-0.31222497871497185,0.02918069137683767,-0.0014536968856049765,0.036847694107108274,0.012496875516763406,-0.005640786057334084,0.17538433848478657,0.054978969799233966,-0.11389481300312188,-0.049476567698749925,-0.23968882173848413,0.2881707042026624,-0.06228491480138116,0.07408401503871652,-0.24800851357423856,-0.04955164404508566,0.030794413901937167,0.0008030858469332399,0.45406971256298,0.00767830316815812,1.585188643345163e-13,1.9534045934276145e-13,3.4085742077089584e-13,6.515812468412292e-14,-6.083178455199079e-14
TotalLossesAway,0.0896714088776655,-0.02992897588250423,0.31491139576360017,0.05833153165324599,0.07834681797708175,-0.1121469292058181,0.01895712593253818,-0.022568654003510057,0.025167322085242947,-0.08020547995297649,0.0014803463358157329,-0.05035121861233653,-0.02440536450938067,0.18341798809101117,-0.025202316253560047,-0.0571042401635314,-0.04539730798673127,0.13027388302974247,-0.0886137517215876,0.31428409811655605,0.05392683320411325,-0.1063867118895535,0.3512723627802005,0.15814767150404982,0.13631780332314966,-0.19091949140558095,-0.05121390658619005,0.035882789701925405,-0.05485026800199667,0.014376902393051456,-0.07431790648568247,0.02604132407995845,0.15643455855818578,0.07731529117601776,-0.12502844861578977,-0.026723198261135363,-0.25454930503160683,0.10822096535672256,0.25830272722,-0.012078788459175009,0.13807835376406902,-0.21630551140803841,0.05922545175934617,-0.0037880378455515517,-0.4526871582242801,-0.00718698394006879,-1.4973482017878229e-13,-1.9062197360321668e-13,-3.2105877212809636e-13,-6.273155523567802e-14,5.454931619363159e-14
HistoricalEncountersHome,0.0634581458279565,0.09869409289799859,-0.02585137833049398,-0.1454487971101373,-0.04116265907872966,-0.05638815349577714,0.18342850775757855,0.026205696567990117,0.640957868143283,0.26368901775495485,0.4709798588294889,-0.31830453995156677,0.030326373442583328,-0.00781800271753162,-0.17158640368615244,0.0006029275150423718,-0.12814720127149268,-0.011949632742691169,0.005102142882569229,-0.18279332659040862,-0.05751044312841561,-0.07890730351081164,0.09318122084599524,-0.011112599103274085,0.01001649336247162,-0.006464974681431717,0.08657559090322714,0.10275304109196072,-0.021928665707382028,0.03693192861063905,-0.004831775820047991,-0.013137698751996671,0.016318286185522682,0.0017789388078265104,-0.02153581785492862,-0.037366192611665454,-0.014806664840335593,-0.0067207243770027085,-0.004708276282368769,-0.015673459319799736,-0.0017570475549271707,-0.0028298388894440855,-0.0010256604749633725,-0.004708338139318209,0.001917963267172668,0.0005362869929195493,8.618078603605906e-16,3.55775653791148e-15,5.3332649126547916e-15,1.9735799261894248e-15,-3.0113128722219177e-15
HistoricalEncountersAway,-0.121653882934903,0.12008079344862878,-0.04791355725096224,-0.14958218275219165,0.16367485432691445,-0.08345756816138106,0.16445594536962582,0.04929042057533464,0.07753640609935882,0.024661635228718407,0.040606631313507134,-0.1488486963911396,-0.009115645233046287,0.10333359032279811,0.6765936575896151,-0.3767332261274732,0.4632926648827422,0.007693054553645445,0.019845505969582077,0.029832716422326405,0.06057308329064877,-0.03036957799358482,0.007868031604129534,0.06597756280179323,-0.040468303670762644,0.09691837756000497,-0.012574511107804373,0.04574945388756223,0.017601987402879903,0.006122053161537247,0.03477458775056656,-0.011234700985008715,0.0033710315422042273,-0.01829389955601912,-0.023728748439497547,-0.03068941915728066,0.0034393284956235836,-0.0028425922680776735,-0.007364248900831743,0.0037395115283323428,-0.002190797240533049,-0.009286820588104336,0.0006643204382632028,0.0012663359844153207,0.0007663623998615409,-0.0008606582062576911,-1.2863811210533926e-15,-3.777162205604429e-15,-6.4429634950760575e-15,-6.943471486836316e-15,5.844021228247971e-15
HomeFifaOverall,0.16045631013799527,0.20773781643120903,-0.0786200295171425,-0.06172331560779733,-0.13787659294540952,-0.15605709007411264,0.08730671788811831,-0.03048137237151861,-0.11195710303074108,0.05703798352069932,0.10533451953588337,0.14796497834195177,-0.1048212030516439,0.008675150111673175,-0.033334167492176145,0.02465796998406086,0.11520127119530603,0.07724822623934785,-0.11159513526235772,0.026707540022469486,-0.04794587570263019,0.08638692028028928,0.02420140991535876,-0.00031925526647331065,0.05769314752950156,0.005810230659715553,0.12334993176347149,-0.05922595163453046,-0.054843890073002215,-0.009993877595916157,0.006333393629940703,0.042835050495123345,-0.013481017903954466,0.03645536321654974,0.009173747938795307,0.03128112864276798,-0.030351369794138654,0.4758334575998509,-0.23587399275613172,-0.18591950070755808,0.5537294992195991,0.3322604729722542,0.02018800624268395,-0.012695368959739132,0.009921832481141375,-0.004254624650676822,-1.0220047126647522e-14,-1.6817744838927036e-14,-1.1204425650138237e-14,-1.5830689212134993e-14,-1.8169165191929738e-15
HomeFifaAttack,0.14943807408613696,0.19803369860195497,-0.0771235049815715,-0.08274381394374211,-0.12235328454035346,-0.15265745963835295,0.047049165803046994,-0.06420346477893597,-0.13072563227780296,-0.01648800657792527,0.04596976228945782,0.1920576030703827,-0.10575847842993305,0.0050385375353003605,-0.06756491237176288,0.08822644823236633,0.13045505678919958,0.08927885993824598,-0.14068214115111727,0.026630845203702572,0.0203380089291346,0.10049352638513516,0.046702783053552833,0.02246037918259513,0.1303987680577158,0.027873915855737674,0.2407422600123732,0.5458891772060178,0.4145611487459544,0.3193729470196265,0.10671171157367987,0.06186554311741371,0.01298640491133422,0.004599219336532382,-0.0049319785613626856,-0.11319649114153037,0.04557641718662088,-0.10026320927703493,0.05874094140526682,0.023126110880654405,-0.20381240108246487,-0.09412672208982106,-0.0037206895212604065,0.00853958936397569,-0.0012829767195041272,0.0006406307136704477,2.283240450096462e-15,6.457123767796221e-15,4.5169929336535244e-15,1.020481425864018e-14,-1.4104712427136375e-15
HomeFifaMidfield,0.15270217667295222,0.19532214863305164,-0.07464969490351922,-0.05704403642918432,-0.14282657689510686,-0.17132177269005788,0.09903601688840982,-0.050102746079391615,-0.11144352175254896,0.05900108063938609,0.12733383403419726,0.14968058175931742,-0.12777462501900883,0.008381733446017479,-0.06922258810338498,-0.0052782073379599795,0.16685644038310665,0.09323949989537811,-0.0877326404648263,0.04087437083128234,-0.0409613317245996,0.011322572771556516,0.008171994739022366,-0.042043398226570224,0.033629453168295215,-0.008682817277121549,0.17212639672110616,-0.33632468501989643,-0.20408992971516496,-0.027221834757711543,-0.32870208091569536,-0.5852517131515811,-0.05577330321862871,-0.058018930011518116,-0.016823514027085377,0.042149402443474225,-0.0022901455036326004,-0.177990356296554,0.06948706463257925,0.07219530041086358,-0.19823482745194096,-0.12414757041198414,-0.010148269179105763,-0.00867271167207363,-0.01708496248572715,0.002917338062145223,1.8089342069928903e-15,6.7803011935347894e-15,4.4117320473567575e-15,8.339888173409902e-15,-5.272800721053272e-16
HomeFifaDefence,0.15880252671465628,0.20567941073795282,-0.07628340942753363,-0.054059837211399224,-0.12039115034619677,-0.14068837658055275,0.08965415232468417,-0.033757968865619645,-0.05267443559232766,0.053585096876808874,0.08888501524425123,0.12361730532955924,-0.07375181161523224,0.008062143329326012,-0.02057441778171778,0.01111275515282563,0.07315159197544653,0.06133840558358222,-0.09849520604292951,0.005164555455325336,-0.0642589402472976,0.13766511597405964,0.05665223639395212,0.01853761561854505,0.00935509891347003,0.011575730488056855,0.006529126548366023,-0.22572490533941195,-0.28015533359547456,-0.33060986240671536,0.252616228943615,0.6221379503859323,0.04892974253813578,-0.011287716760534517,0.008908745574209738,0.04315873652830932,0.010852400612272458,-0.21594090227975213,0.09395000777319958,0.09146755563401027,-0.16585036251411425,-0.11529205975918129,-0.019722217240006515,0.02072165728013554,0.0042075281439024415,0.0011052650947000653,5.4785581981273514e-15,3.817756276073928e-15,2.3808664897923014e-15,1.8897703020445104e-15,2.554084792225889e-15
AwayFifaOverall,-0.1627776797472255,0.20462195480890868,-0.07533540026461566,0.008909769287219791,0.17143067283293867,-0.11339919908184155,0.13873659471166766,0.05945420398317722,-0.11419717781990771,-0.08425570511053378,0.014120961734030572,-0.11081770590511186,0.08878561522063445,0.009181133870343678,-0.08410991540278803,0.03772296946134456,-0.09940695377528318,-0.01629980004167396,0.032117114265805324,0.10398458525082228,-0.08233648967048215,-0.06832555642066492,0.07104498140470958,-0.054741283578080537,-0.060450476899496744,0.14067181423732866,0.04045208516392444,-0.049961967032403416,0.0581691686649836,-0.002839844338817906,-0.015091639934546293,0.005602227831818165,0.04741427388144012,-0.01690358767973553,0.02089717996364045,0.035741371879855266,0.0629570605706902,0.12842081187785995,0.58088121492064,0.039733322623672525,-0.18824582310970242,0.5706899126722915,-0.11898533515916214,-0.0016312144405559942,-0.007916168220641846,-0.0014679427547793736,3.080315762870979e-15,4.76757608639628e-15,2.730639087901631e-14,1.329140086702577e-14,-4.88067947094024e-15
AwayFifaAttack,-0.15339488657519373,0.19392344647528792,-0.07394137385864778,-0.01333412180160362,0.15426165380216791,-0.11293390082781696,0.12190750874746215,-0.003910442028708811,-0.15111728585910042,-0.14937237768216158,-0.029493271154641277,-0.09776873426777488,0.050183810614141226,0.0047156318994325324,-0.1034841537648801,0.017959669925873334,-0.12130898588961196,-0.07193936970045536,0.053733523719299174,0.1267286093297814,-0.0974551073595501,-0.04763761609684661,-0.023850981477419632,-0.12170061478919464,-0.13376624275454477,0.23741221176877822,0.029246477497368754,0.54223915558871,-0.478490702926015,-0.20007494820660315,-0.18693297702943507,-0.030355686061105395,-0.006150712199112631,-0.034337340908836424,-0.01747383159747151,-0.02148229792340002,0.03776705459795596,-0.03040927829348277,-0.13636999959471638,-0.049401276770829894,0.09159652183033559,-0.19051069601468457,0.05048562962044971,-0.008034416042824646,0.00122114085113255,-7.019869169503036e-05,-2.1964165488581342e-15,-3.1776540402615984e-15,-1.0242104705105882e-14,-5.243521131633646e-15,-1.2855838140200513e-15
AwayFifaMidfield,-0.15430814421851616,0.1942927880043201,-0.07334010370145266,0.009327223477079464,0.1830679753888786,-0.11819630282649611,0.1377159580202005,0.05843929460709471,-0.10604922923845515,-0.09149908032769988,0.01194821701414259,-0.1159874158550003,0.1122432032003768,0.010853767818215709,-0.10572790225579438,0.06477410013392373,-0.10882742773034476,-0.005206330137123355,0.04847314087905545,0.15544496447779463,-0.06317588835847257,-0.08322460481729373,0.12894622753781895,-0.02536369301041113,-0.013319134311791724,0.12389792864314027,0.04150635045804203,-0.289852239173992,0.012882040130869727,0.2944619400885589,0.629450132429393,-0.1894595098327646,-0.11377869577923724,0.091629545884552,0.02513798466241788,-0.01430500840767333,-0.04777815945110905,-0.047819189633516335,-0.1873322242938711,-0.015685970857228004,0.05850033936228572,-0.21590560314487264,0.05058753031015069,-0.001838600153430968,0.017433435205297165,0.0004238920689423686,4.915760958071009e-15,2.8013186384047057e-15,4.957741828395643e-15,-3.5248251728786953e-16,-1.4503335304591182e-15
AwayFifaDefence,-0.1598338119912657,0.20169717708711524,-0.07292389402449864,0.0068240779996459324,0.1573022350166164,-0.10431096647385486,0.12941761255361128,0.04815569612685421,-0.06813420413435964,-0.07542133005183631,0.01263595278187306,-0.11658523311241821,0.0612041209989485,0.0035278144135951414,-0.07336244120670171,0.04007125796007931,-0.07792870568604879,-0.005834302122836387,-0.003116596857902878,0.06817373027965237,-0.05774591665271503,-0.04361054170895941,0.03666566803200621,-0.06427547642917113,-0.058791586158816404,0.0788370785563501,0.0314552153899646,-0.28003744164967104,0.5176059968058725,-0.0657275933703894,-0.5011735712192923,0.2795962085972908,0.11391870468243229,-0.020400167838798323,-0.042075766158565446,0.002597002706246114,-0.023891188267612204,-0.08134119144422247,-0.2672938504706605,0.023368203074520772,0.06359553625356225,-0.16641451755268422,0.022220310521058367,0.009080225718233902,-0.00879174380232948,0.0005897991479104431,-9.622242106900262e-15,-6.450482073536945e-15,-2.490619469876581e-14,-7.588467698290056e-15,6.817921648063106e-15
HFA,0.005423340009694117,-0.014081816546123713,0.026502475471497703,0.12628115259715716,-0.021676955932612076,0.1447033642089148,0.12091015757223586,0.563564516555153,-0.43393367337325023,0.5551499034984538,0.17706062466028877,-0.028325396239152614,0.05632446235818532,0.08278395541487946,0.00246778080505938,-0.06731913126024736,-0.07813967926742434,0.0019381980962120751,-0.09783638483143849,-0.03508210427185582,-0.08841119937531638,-0.13478535779613157,-0.06972046768050573,0.0972532047860604,0.04208902166745241,-0.06665840027331997,-0.09634046498385421,0.08076629417791457,-0.009825033790033869,0.02389715717603843,-0.008436146252777594,0.007228318210450511,0.04289316635974285,0.009745415727894138,-0.03475274589593742,-0.03278809987346172,-0.013324035372283702,-0.018431013638350296,-0.006055201236957599,-0.006319716880075255,-0.016676899123135403,-0.03351682952302338,0.006671903106834287,-0.0003623771189822571,-0.0001520011734697822,0.0006223439696848251,1.0213707651662054e-15,2.1561969936378387e-15,2.5261100443371884e-15,7.524642202031104e-16,-1.1065185982474048e-15
HomeElo,0.1621640138137563,0.21050311601293797,-0.07466668632760416,-0.048124358371677646,-0.0397914232541567,-0.08817687759248358,0.005192821553653156,-0.08053741805319385,-0.03327492080167655,-0.05580388573415244,0.034198841639009124,0.04947425882757934,-0.05379575039772947,0.037346931271501564,-0.019579262306409887,-0.053857407693060404,-0.054769927265854466,-0.027490530871659702,0.1450357231726234,-0.12893442080890347,0.07691261421178751,-0.19506376225998306,-0.04381033682970098,0.16552328768490124,0.04386582554543489,0.045435385218688173,-0.4875901630641036,0.06742807194059583,0.014686531537258823,0.1333150918441092,-0.09277304094588092,0.0287953746599416,-0.1907180582615774,0.4459237128658237,-0.14953942691324215,0.479583708248672,0.04475091304705972,0.027306783796848023,-0.026698710263501586,-0.011741798623481818,-0.1028309997165354,-0.0017286263378546033,0.0038736752385115543,0.006239925412750887,-0.00019402967742820988,0.0012219971862351628,6.231337608177385e-16,2.775970643795453e-15,7.454181964094283e-15,6.116294677603999e-15,3.1984157146200156e-15
AwayElo,-0.166918580199897,0.20855505052969112,-0.07079220781259819,-0.03407326381592321,0.05640304647213584,-0.06068302327478659,0.01704938166777469,-0.03394753725074438,-0.03887210448454731,-0.041595383822206934,-0.03125356358344603,-0.08036834703866261,0.040499217443218695,-0.03780456018153428,0.026119938961563758,0.05492288686950759,0.0038658729678559744,-0.052806609297060006,-0.07433032302639049,-0.14448972864452045,0.002352462942675066,0.04300109244099177,-0.10597365162440896,0.0200673069787719,-0.02872484010718468,-0.5646689050459546,-0.015559238754444833,0.0783259701689933,-0.015354154872729588,0.016868533180633485,0.07267276674295821,-0.08366965840609179,0.4218096110259325,-0.13288400124140354,0.3866710465522719,0.39875307383234515,0.023439031422414085,0.010359230269293767,0.023167608944004638,-0.024109277374078274,0.03584233001505552,-0.08507258065364594,0.020731420060294548,-0.018407264972587562,0.001948621762453333,-0.0006000528051461391,6.610715463854795e-16,-5.373852856562029e-15,-9.384688418133172e-15,-1.145079497964505e-14,5.0179930816576815e-16
EloTierHome,-0.16076261463267805,-0.21011316989890905,0.0667363960376188,0.05918673715306602,0.04538822375777759,0.09906771533651314,-0.007328308908131133,0.07229636281999015,0.03203091093464571,0.06262434616342254,-0.009498928791804995,-0.07203923394442224,0.06708511610927607,-0.03499704827710729,0.03924782632146229,0.015138573730541002,0.08892340639991707,0.016533517958703003,-0.12864971982023543,0.12172242210187019,-0.1194038466474666,0.18517300985117663,0.028443306135255808,-0.1477062844299876,-0.04049427714794196,-0.07424832457393367,0.5435853228169506,0.012427795173722776,-0.06817102972930106,0.05474172566478832,-0.06040507065514297,0.09812268085572809,-0.1557414303489783,0.436456964602979,-0.14511833400221602,0.4606768902837599,0.026433217991613425,0.0049169850130959605,-0.005476049001368962,-0.016846827390619892,-0.059360666971326845,-0.010265530446871625,0.001390446972700115,0.006110455773190046,-0.001142085636961868,0.0012300931623935268,-4.7711722770843845e-15,4.05587832320359e-15,1.059043450727207e-14,7.363598160399626e-15,3.475012713445132e-16
EloTierAway,0.16637781458713957,-0.20774353191712516,0.06386391175582111,0.035027849157565474,-0.06847508285642714,0.06420571786843085,-0.03068537646010682,0.036876987974238225,0.04220489855749901,0.04880303143441296,0.03992016954214436,0.04656186245265186,-0.04090088352889167,0.05088559284153334,-0.02317664745760644,-0.040073845421994776,0.04010117278281942,0.05657590722629685,0.017453397050568698,0.09081918763721367,-0.012357278002844743,-0.0668460032870538,0.11113429643297845,-0.0018404264839802318,0.02544291016043511,0.6301377076998029,0.01655110201810235,-0.009617588370462626,0.04326170621740422,0.05313290071411257,0.024793574943739998,-0.025322099972790106,0.3925281312255649,-0.1296498493350743,0.3619774657453088,0.3980800574286532,-0.008000506155196194,0.007289284906980983,-0.011047673348036724,-0.015425201137854408,0.011190047341449197,-0.05393991484971063,0.0037194585995492246,-0.01016493555955374,0.004654058431190365,-0.0021073544467200616,-1.5987564163565976e-15,-1.0487755300715288e-14,-1.7551910383001396e-14,-1.2150768690580885e-14,3.506433826913602e-15
